zip;county;state;geopoint;timezone
40347;WOODFORD COUNTY;KY;38.153759,-84.70928;America/New_York
40348;BOURBON COUNTY;KY;38.302495,-84.14578;America/New_York
40350;NICHOLAS COUNTY;KY;38.304494,-83.87442;America/New_York
40351;ROWAN COUNTY;KY;38.19056,-83.4321;America/New_York
40353;MONTGOMERY COUNTY;KY;38.061248,-83.92964;America/New_York
40355;OWEN COUNTY;KY;38.606023,-84.8279;America/New_York
40356;JESSAMINE COUNTY;KY;37.883886,-84.571;America/New_York
40357;BOURBON COUNTY;KY;38.146395,-84.107655;America/New_York
40358;BATH COUNTY;KY;38.057744,-83.6848;America/New_York
40359;OWEN COUNTY;KY;38.467809,-84.81023;America/New_York
40360;BATH COUNTY;KY;38.152302,-83.76603;America/New_York
40361;BOURBON COUNTY;KY;38.212471,-84.23646;America/New_York
40362;BOURBON COUNTY;KY;38.219407,-84.205944;America/New_York
40363;OWEN COUNTY;KY;38.522034,-85.00607;America/New_York
40366;BATH COUNTY;KY;38.086673,-83.757123;America/New_York
40370;SCOTT COUNTY;KY;38.399525,-84.53353;America/New_York
40371;BATH COUNTY;KY;38.087867,-83.61146;America/New_York
40372;MERCER COUNTY;KY;37.911825,-84.88657;America/New_York
40374;BATH COUNTY;KY;38.201485,-83.91734;America/New_York
40376;POWELL COUNTY;KY;37.78422,-83.69224;America/New_York
40379;SCOTT COUNTY;KY;38.29617,-84.69614;America/New_York
40380;POWELL COUNTY;KY;37.838747,-83.8099;America/New_York
40383;WOODFORD COUNTY;KY;38.042639,-84.73189;America/New_York
40384;WOODFORD COUNTY;KY;38.021292,-84.745488;America/New_York
40385;MADISON COUNTY;KY;37.724497,-84.11389;America/New_York
40386;WOODFORD COUNTY;KY;38.021292,-84.745488;America/New_York
40387;MENIFEE COUNTY;KY;37.929101,-83.49464;America/New_York
40390;JESSAMINE COUNTY;KY;37.85743,-84.66069;America/New_York
40391;CLARK COUNTY;KY;37.98223,-84.17023;America/New_York
40392;CLARK COUNTY;KY;37.968496,-84.157766;America/New_York
40402;JACKSON COUNTY;KY;37.29409,-83.9759;America/New_York
40403;MADISON COUNTY;KY;37.575568,-84.27767;America/New_York
40404;MADISON COUNTY;KY;37.716443,-84.299699;America/New_York
40405;JACKSON COUNTY;KY;37.716443,-84.299699;America/New_York
40409;ROCKCASTLE COUNTY;KY;37.374681,-84.41808;America/New_York
40410;GARRARD COUNTY;KY;37.651397,-84.546693;America/New_York
40419;LINCOLN COUNTY;KY;37.455879,-84.48753;America/New_York
40422;BOYLE COUNTY;KY;37.644426,-84.78862;America/New_York
40423;BOYLE COUNTY;KY;37.624659,-84.845767;America/New_York
40434;JACKSON COUNTY;KY;37.395468,-83.908492;America/New_York
40437;LINCOLN COUNTY;KY;37.431549,-84.81256;America/New_York
40440;BOYLE COUNTY;KY;37.583748,-84.80855;America/New_York
40442;LINCOLN COUNTY;KY;37.351449,-84.7219;America/New_York
40444;GARRARD COUNTY;KY;37.667083,-84.59496;America/New_York
40445;ROCKCASTLE COUNTY;KY;37.302783,-84.21527;America/New_York
40446;GARRARD COUNTY;KY;37.651397,-84.546693;America/New_York
40447;JACKSON COUNTY;KY;37.457017,-84.03435;America/New_York
40448;LINCOLN COUNTY;KY;37.460003,-84.75676;America/New_York
40452;BOYLE COUNTY;KY;37.603345,-84.94918;America/New_York
40456;ROCKCASTLE COUNTY;KY;37.36766,-84.33233;America/New_York
40460;ROCKCASTLE COUNTY;KY;37.406069,-84.24292;America/New_York
40461;MADISON COUNTY;KY;37.59483,-84.40789;America/New_York
40464;BOYLE COUNTY;KY;37.55081,-84.90009;America/New_York
40468;BOYLE COUNTY;KY;37.65487,-84.98037;America/New_York
40472;ESTILL COUNTY;KY;37.703394,-83.91384;America/New_York
40473;ROCKCASTLE COUNTY;KY;37.345751,-84.31614;America/New_York
40475;MADISON COUNTY;KY;37.745999,-84.28433;America/New_York
40476;MADISON COUNTY;KY;37.716443,-84.299699;America/New_York
40481;JACKSON COUNTY;KY;37.43424,-84.09155;America/New_York
40484;LINCOLN COUNTY;KY;37.520836,-84.6735;America/New_York
40486;JACKSON COUNTY;KY;37.369321,-83.85889;America/New_York
40488;JACKSON COUNTY;KY;37.471602,-84.03936;America/New_York
40489;LINCOLN COUNTY;KY;37.351221,-84.62099;America/New_York
40492;ROCKCASTLE COUNTY;KY;37.345751,-84.31614;America/New_York
40495;ESTILL COUNTY;KY;37.709721,-84.082894;America/New_York
40502;FAYETTE COUNTY;KY;38.017219,-84.4859;America/New_York
40503;FAYETTE COUNTY;KY;38.007898,-84.53452;America/New_York
40504;FAYETTE COUNTY;KY;38.039322,-84.54259;America/New_York
40505;FAYETTE COUNTY;KY;38.058477,-84.46109;America/New_York
40506;FAYETTE COUNTY;KY;38.028712,-84.507471;America/New_York
40507;FAYETTE COUNTY;KY;38.047408,-84.49627;America/New_York
40508;FAYETTE COUNTY;KY;38.051727,-84.49336;America/New_York
40509;FAYETTE COUNTY;KY;38.005199,-84.40954;America/New_York
40510;FAYETTE COUNTY;KY;38.064087,-84.60713;America/New_York
40511;FAYETTE COUNTY;KY;38.105283,-84.50775;America/New_York
40512;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40513;FAYETTE COUNTY;KY;38.010247,-84.58619;America/New_York
40514;FAYETTE COUNTY;KY;37.984907,-84.56691;America/New_York
40515;FAYETTE COUNTY;KY;37.952113,-84.45347;America/New_York
40516;FAYETTE COUNTY;KY;38.071981,-84.38559;America/New_York
40517;FAYETTE COUNTY;KY;37.985128,-84.48874;America/New_York
40522;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40523;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40524;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40526;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40533;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40536;FAYETTE COUNTY;KY;38.032075,-84.508361;America/New_York
40544;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40546;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40550;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40555;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40574;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40575;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40576;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40577;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40578;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40579;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40580;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40581;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40582;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40583;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40588;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40591;FAYETTE COUNTY;KY;38.028269,-84.471505;America/New_York
40598;FAYETTE COUNTY;KY;38.05, -84.5;America/New_York
40601;FRANKLIN COUNTY;KY;38.201649,-84.86935;America/New_York
40602;FRANKLIN COUNTY;KY;38.234133,-84.874809;America/New_York
40603;FRANKLIN COUNTY;KY;38.234133,-84.874809;America/New_York
40604;FRANKLIN COUNTY;KY;38.234133,-84.874809;America/New_York
40618;FRANKLIN COUNTY;KY;38.234133,-84.874809;America/New_York
40619;FRANKLIN COUNTY;KY;38.234133,-84.874809;America/New_York
40620;FRANKLIN COUNTY;KY;38.234133,-84.874809;America/New_York
40621;FRANKLIN COUNTY;KY;38.234133,-84.874809;America/New_York
40622;FRANKLIN COUNTY;KY;38.234133,-84.874809;America/New_York
40701;WHITLEY COUNTY;KY;36.942035,-84.10685;America/New_York
40702;WHITLEY COUNTY;KY;36.937426,-84.1031;America/New_York
40724;LAUREL COUNTY;KY;37.152074,-84.140847;America/New_York
40729;LAUREL COUNTY;KY;37.231717,-84.13026;America/New_York
40730;WHITLEY COUNTY;KY;36.705162,-84.14595;America/New_York
40734;KNOX COUNTY;KY;36.930995,-83.98146;America/New_York
40737;LAUREL COUNTY;KY;36.990797,-84.14124;America/New_York
40740;LAUREL COUNTY;KY;37.015283,-84.05872;America/New_York
40741;LAUREL COUNTY;KY;37.143828,-84.07839;America/New_York
40742;LAUREL COUNTY;KY;37.137615,-84.115617;America/New_York
40743;LAUREL COUNTY;KY;37.134455,-84.045746;America/New_York
40744;LAUREL COUNTY;KY;37.060576,-84.071;America/New_York
40745;LAUREL COUNTY;KY;37.137615,-84.115617;America/New_York
40750;;KY;37.13, -84.08;America/New_York
40754;WHITLEY COUNTY;KY;36.780333,-84.11678;America/New_York
40755;LAUREL COUNTY;KY;37.167752,-84.116614;America/New_York
40759;WHITLEY COUNTY;KY;36.817151,-84.05917;America/New_York
40763;WHITLEY COUNTY;KY;36.681189,-83.95156;America/New_York
40769;WHITLEY COUNTY;KY;36.709853,-84.1508;America/New_York
40771;KNOX COUNTY;KY;36.888978,-84.05237;America/New_York
40801;HARLAN COUNTY;KY;36.858906,-83.2528;America/New_York
40803;LESLIE COUNTY;KY;37.046365,-83.42003;America/New_York
40806;HARLAN COUNTY;KY;36.872801,-83.30778;America/New_York
40807;HARLAN COUNTY;KY;36.963608,-82.95015;America/New_York
40808;HARLAN COUNTY;KY;36.981495,-83.25264;America/New_York
40810;HARLAN COUNTY;KY;36.91707,-83.32399;America/New_York
40813;BELL COUNTY;KY;36.737835,-83.60248;America/New_York
40815;HARLAN COUNTY;KY;36.781517,-83.22904;America/New_York
40816;LESLIE COUNTY;KY;36.987495,-83.32795;America/New_York
40818;HARLAN COUNTY;KY;36.807137,-83.26552;America/New_York
40819;HARLAN COUNTY;KY;36.827233,-83.4645;America/New_York
40820;HARLAN COUNTY;KY;36.766134,-83.16117;America/New_York
40823;HARLAN COUNTY;KY;36.972292,-82.99572;America/New_York
40824;HARLAN COUNTY;KY;36.840955,-83.37539;America/New_York
40826;LETCHER COUNTY;KY;37.048238,-82.81775;America/New_York
40827;LESLIE COUNTY;KY;37.043142,-83.48892;America/New_York
40828;HARLAN COUNTY;KY;36.86772,-83.17747;America/New_York
40829;HARLAN COUNTY;KY;36.797447,-83.264497;America/New_York
40830;HARLAN COUNTY;KY;36.772301,-83.33415;America/New_York
40831;HARLAN COUNTY;KY;36.828285,-83.31856;America/New_York
40840;LESLIE COUNTY;KY;36.949181,-83.43129;America/New_York
40843;HARLAN COUNTY;KY;36.868363,-82.96607;America/New_York
40844;LESLIE COUNTY;KY;37.058837,-83.38533;America/New_York
40845;BELL COUNTY;KY;36.786271,-83.52009;America/New_York
40847;HARLAN COUNTY;KY;36.852687,-83.15917;America/New_York
40849;HARLAN COUNTY;KY;36.885169,-83.12461;America/New_York
40854;HARLAN COUNTY;KY;36.85107,-83.35315;America/New_York
40855;HARLAN COUNTY;KY;36.96222,-82.90522;America/New_York
40856;BELL COUNTY;KY;36.726258,-83.54969;America/New_York
40858;LESLIE COUNTY;KY;37.018413,-83.39768;America/New_York
40862;LETCHER COUNTY;KY;37.004426,-82.89858;America/New_York
40863;HARLAN COUNTY;KY;36.753043,-83.44991;America/New_York
40865;HARLAN COUNTY;KY;36.901802,-83.24129;America/New_York
40868;LESLIE COUNTY;KY;37.11181,-83.39265;America/New_York
40870;HARLAN COUNTY;KY;36.930024,-83.15467;America/New_York
40873;HARLAN COUNTY;KY;36.823334,-83.41058;America/New_York
40874;LESLIE COUNTY;KY;36.982545,-83.48003;America/New_York
40902;BELL COUNTY;KY;36.836208,-83.63388;America/New_York
40903;KNOX COUNTY;KY;36.825088,-83.8385;America/New_York
40906;KNOX COUNTY;KY;36.853913,-83.88501;America/New_York
40913;CLAY COUNTY;KY;36.942094,-83.53262;America/New_York
40914;CLAY COUNTY;KY;37.112359,-83.56789;America/New_York
40915;KNOX COUNTY;KY;36.887081,-83.81552;America/New_York
40921;KNOX COUNTY;KY;36.72179,-83.90657;America/New_York
40923;KNOX COUNTY;KY;36.920165,-83.85699;America/New_York
40927;HARLAN COUNTY;KY;36.889259,-83.05265;America/New_York
40930;KNOX COUNTY;KY;36.855044,-83.739;America/New_York
40931;CLAY COUNTY;KY;37.147687,-83.737014;America/New_York
40932;CLAY COUNTY;KY;37.147687,-83.737014;America/New_York
40935;KNOX COUNTY;KY;36.867971,-83.74576;America/New_York
40939;BELL COUNTY;KY;36.871254,-83.829985;America/New_York
40940;WHITLEY COUNTY;KY;36.607234,-83.92535;America/New_York
40941;CLAY COUNTY;KY;37.176075,-83.66608;America/New_York
40943;KNOX COUNTY;KY;36.947113,-83.8506;America/New_York
40944;CLAY COUNTY;KY;37.147687,-83.737014;America/New_York
40946;KNOX COUNTY;KY;36.966634,-83.83413;America/New_York
40949;KNOX COUNTY;KY;36.897618,-83.87252;America/New_York
40951;CLAY COUNTY;KY;37.147687,-83.737014;America/New_York
40953;KNOX COUNTY;KY;36.943114,-83.81984;America/New_York
40955;BELL COUNTY;KY;36.769184,-83.708181;America/New_York
40958;BELL COUNTY;KY;36.793291,-83.58725;America/New_York
40962;CLAY COUNTY;KY;37.164346,-83.76674;America/New_York
40964;HARLAN COUNTY;KY;36.842977,-83.183446;America/New_York
40965;BELL COUNTY;KY;36.617181,-83.72186;America/New_York
40972;CLAY COUNTY;KY;37.25398,-83.61901;America/New_York
40977;BELL COUNTY;KY;36.750028,-83.72023;America/New_York
40979;LESLIE COUNTY;KY;37.016332,-83.51075;America/New_York
40981;PERRY COUNTY;KY;37.331259,-83.386991;America/New_York
40982;KNOX COUNTY;KY;36.933443,-83.70088;America/New_York
40983;CLAY COUNTY;KY;37.32832,-83.7488;America/New_York
40988;BELL COUNTY;KY;36.842522,-83.51851;America/New_York
40995;KNOX COUNTY;KY;36.78737,-83.81508;America/New_York
40997;KNOX COUNTY;KY;36.888893,-83.66257;America/New_York
40999;KNOX COUNTY;KY;37.005242,-83.80508;America/New_York
41001;CAMPBELL COUNTY;KY;38.946893,-84.38652;America/New_York
41002;BRACKEN COUNTY;KY;38.76189,-83.99683;America/New_York
41003;HARRISON COUNTY;KY;38.535065,-84.38904;America/New_York
41004;BRACKEN COUNTY;KY;38.677837,-84.09411;America/New_York
41005;BOONE COUNTY;KY;39.020466,-84.74158;America/New_York
41006;PENDLETON COUNTY;KY;38.796981,-84.33792;America/New_York
41007;CAMPBELL COUNTY;KY;38.910255,-84.28194;America/New_York
41008;CARROLL COUNTY;KY;38.663328,-85.16803;America/New_York
41010;GRANT COUNTY;KY;38.484843,-84.61017;America/New_York
41011;KENTON COUNTY;KY;39.0752,-84.52064;America/New_York
41012;KENTON COUNTY;KY;38.944663,-84.520501;America/New_York
41014;KENTON COUNTY;KY;39.067811,-84.5039;America/New_York
41015;KENTON COUNTY;KY;39.013062,-84.49419;America/New_York
41016;KENTON COUNTY;KY;39.087593,-84.55057;America/New_York
41017;KENTON COUNTY;KY;39.036361,-84.56801;America/New_York
41018;KENTON COUNTY;KY;39.013755,-84.60229;America/New_York
41019;KENTON COUNTY;KY;38.944663,-84.520501;America/New_York
41021;;KY;39.07, -84.7;America/New_York
41022;BOONE COUNTY;KY;38.962372,-84.747789;America/New_York
41025;;KY;39.02, -84.61;America/New_York
41030;GRANT COUNTY;KY;38.788439,-84.602;America/New_York
41031;HARRISON COUNTY;KY;38.397678,-84.2939;America/New_York
41033;PENDLETON COUNTY;KY;38.773111,-84.44889;America/New_York
41034;MASON COUNTY;KY;38.730747,-83.88762;America/New_York
41035;GRANT COUNTY;KY;38.691006,-84.6418;America/New_York
41037;FLEMING COUNTY;KY;38.3481,-83.718626;America/New_York
41039;FLEMING COUNTY;KY;38.424954,-83.86286;America/New_York
41040;PENDLETON COUNTY;KY;38.656527,-84.32811;America/New_York
41041;FLEMING COUNTY;KY;38.418131,-83.72497;America/New_York
41042;BOONE COUNTY;KY;38.983853,-84.64401;America/New_York
41043;BRACKEN COUNTY;KY;38.765448,-84.16998;America/New_York
41044;BRACKEN COUNTY;KY;38.63785,-83.96651;America/New_York
41045;CARROLL COUNTY;KY;38.724439,-85.05007;America/New_York
41046;GALLATIN COUNTY;KY;38.742296,-84.81223;America/New_York
41048;BOONE COUNTY;KY;39.0805,-84.68754;America/New_York
41049;FLEMING COUNTY;KY;38.286314,-83.6512;America/New_York
41051;KENTON COUNTY;KY;38.941953,-84.54902;America/New_York
41052;GRANT COUNTY;KY;38.6622,-84.77495;America/New_York
41053;KENTON COUNTY;KY;38.944663,-84.520501;America/New_York
41054;GRANT COUNTY;KY;38.593226,-84.578552;America/New_York
41055;MASON COUNTY;KY;38.52217,-83.85894;America/New_York
41056;MASON COUNTY;KY;38.624534,-83.76561;America/New_York
41059;CAMPBELL COUNTY;KY;39.022732,-84.36575;America/New_York
41061;BRACKEN COUNTY;KY;38.688556,-84.070074;America/New_York
41062;MASON COUNTY;KY;38.719573,-83.910276;America/New_York
41063;KENTON COUNTY;KY;38.842166,-84.48802;America/New_York
41064;ROBERTSON COUNTY;KY;38.508638,-84.05145;America/New_York
41065;FLEMING COUNTY;KY;38.3481,-83.718626;America/New_York
41071;CAMPBELL COUNTY;KY;39.08347,-84.48681;America/New_York
41072;CAMPBELL COUNTY;KY;38.963761,-84.368926;America/New_York
41073;CAMPBELL COUNTY;KY;39.103011,-84.47987;America/New_York
41074;CAMPBELL COUNTY;KY;39.10941,-84.46986;America/New_York
41075;CAMPBELL COUNTY;KY;39.076011,-84.45127;America/New_York
41076;CAMPBELL COUNTY;KY;39.019185,-84.44204;America/New_York
41080;BOONE COUNTY;KY;39.062761,-84.85236;America/New_York
41081;FLEMING COUNTY;KY;38.3481,-83.718626;America/New_York
41083;CARROLL COUNTY;KY;38.666588,-84.96756;America/New_York
41085;CAMPBELL COUNTY;KY;39.034293,-84.39156;America/New_York
41086;GALLATIN COUNTY;KY;38.709838,-84.88807;America/New_York
41091;BOONE COUNTY;KY;38.930285,-84.71603;America/New_York
41092;BOONE COUNTY;KY;38.815335,-84.68485;America/New_York
41093;FLEMING COUNTY;KY;38.37106,-83.57103;America/New_York
41094;BOONE COUNTY;KY;38.87872,-84.62558;America/New_York
41095;GALLATIN COUNTY;KY;38.775686,-84.89756;America/New_York
41096;MASON COUNTY;KY;38.61225,-83.808021;America/New_York
41097;GRANT COUNTY;KY;38.628866,-84.5679;America/New_York
41098;OWEN COUNTY;KY;38.60395,-85.03388;America/New_York
41099;CAMPBELL COUNTY;KY;38.963761,-84.368926;America/New_York
41101;BOYD COUNTY;KY;38.473961,-82.64532;America/New_York
41102;BOYD COUNTY;KY;38.439526,-82.6932;America/New_York
41105;BOYD COUNTY;KY;38.370285,-82.694757;America/New_York
41114;BOYD COUNTY;KY;38.370285,-82.694757;America/New_York
41121;GREENUP COUNTY;KY;38.456608,-82.82615;America/New_York
41124;LAWRENCE COUNTY;KY;38.028476,-82.84781;America/New_York
41128;CARTER COUNTY;KY;38.433912,-83.133597;America/New_York
41129;BOYD COUNTY;KY;38.360669,-82.61836;America/New_York
41132;CARTER COUNTY;KY;38.251159,-82.83496;America/New_York
41135;LEWIS COUNTY;KY;38.365096,-83.27206;America/New_York
41139;GREENUP COUNTY;KY;38.52032,-82.72175;America/New_York
41141;LEWIS COUNTY;KY;38.570194,-83.14301;America/New_York
41142;CARTER COUNTY;KY;38.282767,-83.0727;America/New_York
41143;CARTER COUNTY;KY;38.323106,-82.94997;America/New_York
41144;GREENUP COUNTY;KY;38.552472,-82.86514;America/New_York
41146;CARTER COUNTY;KY;38.272476,-82.90494;America/New_York
41149;ELLIOTT COUNTY;KY;38.061324,-83.05005;America/New_York
41159;LAWRENCE COUNTY;KY;38.019104,-82.9507;America/New_York
41160;LAWRENCE COUNTY;KY;38.074113,-82.744663;America/New_York
41164;CARTER COUNTY;KY;38.292177,-83.18381;America/New_York
41166;LEWIS COUNTY;KY;38.630683,-83.11739;America/New_York
41168;BOYD COUNTY;KY;38.298546,-82.77714;America/New_York
41169;GREENUP COUNTY;KY;38.538456,-82.70856;America/New_York
41171;ELLIOTT COUNTY;KY;38.089097,-83.09554;America/New_York
41173;CARTER COUNTY;KY;38.262029,-83.28472;America/New_York
41174;GREENUP COUNTY;KY;38.71293,-83.02353;America/New_York
41175;GREENUP COUNTY;KY;38.676695,-82.9686;America/New_York
41179;LEWIS COUNTY;KY;38.530915,-83.38506;America/New_York
41180;LAWRENCE COUNTY;KY;38.132937,-82.85098;America/New_York
41181;CARTER COUNTY;KY;38.204459,-82.907615;America/New_York
41183;GREENUP COUNTY;KY;38.54912,-82.73508;America/New_York
41189;LEWIS COUNTY;KY;38.546281,-83.55909;America/New_York
41201;LAWRENCE COUNTY;KY;38.076051,-82.73975;America/New_York
41203;MARTIN COUNTY;KY;37.846064,-82.44835;America/New_York
41204;JOHNSON COUNTY;KY;37.81711,-82.68897;America/New_York
41214;MARTIN COUNTY;KY;37.775385,-82.57034;America/New_York
41216;FLOYD COUNTY;KY;37.756007,-82.81931;America/New_York
41219;JOHNSON COUNTY;KY;37.933492,-82.90279;America/New_York
41222;JOHNSON COUNTY;KY;37.780917,-82.82744;America/New_York
41224;MARTIN COUNTY;KY;37.866327,-82.52903;America/New_York
41226;JOHNSON COUNTY;KY;37.992794,-82.94551;America/New_York
41230;LAWRENCE COUNTY;KY;38.071237,-82.64062;America/New_York
41231;MARTIN COUNTY;KY;37.810757,-82.39411;America/New_York
41232;LAWRENCE COUNTY;KY;37.916701,-82.73746;America/New_York
41234;JOHNSON COUNTY;KY;37.795418,-82.7337;America/New_York
41238;JOHNSON COUNTY;KY;37.841448,-82.94106;America/New_York
41240;JOHNSON COUNTY;KY;37.823275,-82.78167;America/New_York
41250;MARTIN COUNTY;KY;37.758445,-82.48919;America/New_York
41254;JOHNSON COUNTY;KY;37.887278,-82.73688;America/New_York
41255;JOHNSON COUNTY;KY;37.916221,-82.83962;America/New_York
41256;JOHNSON COUNTY;KY;37.832617,-82.86299;America/New_York
41257;JOHNSON COUNTY;KY;37.940709,-82.81233;America/New_York
41260;JOHNSON COUNTY;KY;37.831324,-82.76039;America/New_York
41262;MARTIN COUNTY;KY;37.855873,-82.62091;America/New_York
41263;JOHNSON COUNTY;KY;37.8583,-82.7598;America/New_York
41264;LAWRENCE COUNTY;KY;37.935529,-82.68331;America/New_York
41265;JOHNSON COUNTY;KY;37.761356,-82.72165;America/New_York
41267;MARTIN COUNTY;KY;37.855146,-82.41666;America/New_York
41268;JOHNSON COUNTY;KY;37.789291,-82.78437;America/New_York
41271;JOHNSON COUNTY;KY;37.831277,-82.726407;America/New_York
41274;JOHNSON COUNTY;KY;37.86388,-82.80914;America/New_York
41301;WOLFE COUNTY;KY;37.716311,-83.51835;America/New_York
41307;LEE COUNTY;KY;37.515013,-83.26432;America/New_York
41310;BREATHITT COUNTY;KY;37.640938,-83.24466;America/New_York
41311;LEE COUNTY;KY;37.578547,-83.70348;America/New_York
41313;WOLFE COUNTY;KY;37.740503,-83.475446;America/New_York
41314;OWSLEY COUNTY;KY;37.430777,-83.66771;America/New_York
41317;BREATHITT COUNTY;KY;37.461944,-83.18256;America/New_York
41332;WOLFE COUNTY;KY;37.797688,-83.36866;America/New_York
41333;LEE COUNTY;KY;37.556255,-83.776253;America/New_York
41338;OWSLEY COUNTY;KY;37.398617,-83.704908;America/New_York
41339;BREATHITT COUNTY;KY;37.533559,-83.34547;America/New_York
41347;LEE COUNTY;KY;37.54418,-83.600784;America/New_York
41348;BREATHITT COUNTY;KY;37.426337,-83.29911;America/New_York
41351;OWSLEY COUNTY;KY;37.398617,-83.704908;America/New_York
